scenario,gridiv,time,QH,QE,QN,QS,T2,after_spinup,hour,name,type,paved,bldgs,green_fraction,green_blue_fraction,impervious_fraction
present,5,2024-03-31 08:00:00,129.17567516076093,21.139658597157432,330.4508781838046,180.13554442588625,30.821246383910694,True,8,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-03-31 09:00:00,177.57490676785812,27.643386644770924,475.64369698899236,270.4254035763633,32.72498708805893,True,9,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-03-31 10:00:00,213.7270705214997,32.75784168574699,585.6766968049116,339.19178459766493,34.74062518346599,True,10,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-03-31 11:00:00,237.01885549623356,34.18193246817891,650.0005675785742,378.7997796141617,35.717021172584005,True,11,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-03-31 12:00:00,248.2090899753679,31.94397562949797,668.7419252814867,388.5888596766208,35.20244494910103,True,12,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-03-31 13:00:00,237.05183878035925,28.773414568498236,622.2064397966298,356.3811864477723,34.554313612837866,True,13,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-03-31 14:00:00,201.47967502646193,26.786168424755427,514.3873868550642,286.1215434038469,33.860158273937365,True,14,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-03-31 15:00:00,116.86747546648553,59.43334734665121,373.5471568747909,197.24633406165412,32.20000255745263,True,15,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-03-31 16:00:00,43.40176802060156,78.65420558842924,223.03652374754714,100.98055013851636,30.67277282987914,True,16,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-03-31 17:00:00,29.30163267442426,44.63828082638494,89.99386259222172,16.053949091412523,30.271790718947273,True,17,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-03-31 18:00:00,21.57446337949136,19.854972648398903,8.175960465552931,-33.25347556233733,30.035665476717906,True,18,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-03-31 19:00:00,19.584065430375137,12.266466586289534,-11.916435105053836,-43.7669671217185,29.627202627086973,True,19,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-03-31 20:00:00,21.425481737807214,8.89990203428349,-11.350208823173537,-41.67559259526424,29.304964127808756,True,20,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-03-31 21:00:00,22.59195319146636,7.4387172037023,-9.857761373762749,-39.88843176893141,29.116317942201206,True,21,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-03-31 22:00:00,23.473920037889105,6.559591724907665,-9.115773511591657,-39.149285274388426,29.000647445799853,True,22,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-03-31 23:00:00,24.00352433956318,6.055322029448919,-8.92791160711435,-38.98675797612645,28.91446454685737,True,23,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 00:00:00,24.54901314567779,5.5358565471406385,-8.901192261279231,-38.98606195409766,28.798532858465805,True,0,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 01:00:00,25.094611157422907,5.099599957107768,-8.57301035619929,-38.767221470729964,28.565972222486405,True,1,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 02:00:00,25.121469864398705,5.261593687423139,-7.9824832506178325,-38.365546802439674,28.33922101530844,True,2,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 03:00:00,24.001642895439975,6.654840373233604,-7.147242425865791,-37.80372569453937,28.10542623502904,True,3,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 04:00:00,22.226476602281604,8.734685316956453,-6.2609042284963,-37.22206614773435,27.94376191441735,True,4,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 05:00:00,22.172882509323674,10.574725173867622,-0.5694861437817669,-33.317093826973064,27.97604174152778,True,5,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 06:00:00,30.574153713218095,16.09590357359608,42.89421337064997,-3.7758439161642046,28.481702240061527,True,6,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 07:00:00,54.80483302073802,29.67778034727118,150.65252752224484,66.16991415423563,29.682148299653004,True,7,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 08:00:00,92.8475122821833,42.77131181556414,290.62716330683253,155.0083392090851,30.79597728849153,True,8,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 09:00:00,137.19280339760883,48.559413010419014,424.8173853831631,239.06516897513526,31.764368628725943,True,9,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 10:00:00,182.93747279679278,44.44076346892433,545.087480450268,317.70924418455087,32.55710859236681,True,10,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 11:00:00,215.84997181777305,38.6665194733563,618.6359215023633,364.119430211234,32.82283431639234,True,11,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 12:00:00,232.15906865713143,32.36093773373988,630.4649493231699,365.9449429322986,32.68283049515872,True,12,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 13:00:00,225.04437877618247,26.351536327090262,582.7453536857766,331.349438582504,32.4119243211993,True,13,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 14:00:00,192.20503496053723,21.94174980129745,474.54510360767244,260.39831884583776,31.86140675603338,True,14,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 15:00:00,143.18032960599206,19.50073700395943,331.9828304213535,169.30176381140208,31.138595212393707,True,15,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 16:00:00,91.90183304886703,18.444551463171234,188.73494591940434,78.3885614073661,30.59498499031574,True,16,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 17:00:00,44.851652908128976,20.73685893106201,72.27595451812472,6.687442678933741,30.024975080891465,True,17,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 18:00:00,16.78637153120086,22.72830490706647,7.102202914235594,-32.41247352403173,29.278618700094967,True,18,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 19:00:00,12.339859246454026,20.153289992605206,-8.82700003076206,-41.32014926982129,28.56600724956517,True,19,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 20:00:00,16.2621893789989,14.95279864154606,-8.854957166015124,-40.06994518656008,28.046029479186583,True,20,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 21:00:00,20.03251483567705,10.898024925063893,-7.484088598649641,-38.41462835939058,27.84479721962227,True,21,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 22:00:00,22.291179093635378,8.689474805597806,-6.55551986077766,-37.53617376001085,27.788129247357784,True,22,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-01 23:00:00,23.751833422129597,7.3714164652962895,-5.9693290252422555,-37.09257891266814,27.71286177415915,True,23,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 00:00:00,23.968125206915463,7.331710680049883,-5.4603187249164655,-36.760154611881816,27.592752467633563,True,0,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 01:00:00,20.828159764254625,10.720097362247543,-4.763931252800437,-36.312188379302604,27.405377590992618,True,1,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 02:00:00,15.655004161635977,16.048443355445634,-4.392818114023208,-36.09626563110482,27.11028559052104,True,2,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 03:00:00,15.050459568050956,16.610800565763693,-4.686081822002481,-36.34734195581713,26.945661636600708,True,3,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 04:00:00,18.052180182530652,13.522024110140565,-4.998572664938636,-36.572776957609854,27.079129476250674,True,4,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 05:00:00,21.948261555844294,11.263182797192684,0.4590309937052794,-32.7524133593317,27.370272150690493,True,5,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 06:00:00,33.48214630860585,14.6675140088195,47.05084834319491,-1.0988119742304374,28.047963047754084,True,6,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 07:00:00,62.64616031111466,25.07367671840001,159.66015653146323,71.94031950194854,29.39605088184202,True,7,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 08:00:00,107.98332351511465,36.69611357507926,316.3084135409213,171.62897645072744,30.735101600386617,True,8,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 09:00:00,153.4566115977194,48.444341228538555,468.94076314249793,267.03981031624,32.12310586419807,True,9,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 10:00:00,186.0945076342116,59.54570946002591,583.3026553643776,337.6624382701401,33.66847546880412,True,10,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 11:00:00,207.67593645012116,60.195436605742294,639.0793931308914,371.20802007502795,34.38781435568704,True,11,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 12:00:00,216.72386307626687,49.55442042159364,627.7304206719086,361.4521371740481,34.18514172344065,True,12,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 13:00:00,209.20028908832737,37.37077063880945,568.8002796443551,322.22921991721824,33.868668083544414,True,13,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 14:00:00,162.92582912882486,45.068039495499626,459.81175049431675,251.8178818699923,33.32120777903891,True,14,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 15:00:00,47.739482695051954,112.01990681321051,329.75602597033657,169.99663646207412,31.716175379260793,True,15,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 16:00:00,12.065152203468378,100.66271065056485,194.1941549674241,81.4662921133909,30.68732327827085,True,16,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 17:00:00,14.159618523244115,51.463575856847704,70.53445630373234,4.911261923640522,30.369401106350434,True,17,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 18:00:00,6.780912255747826,33.78116640538354,7.178233053717082,-33.38384560741428,29.813245905656803,True,18,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 19:00:00,3.3104743371489946,28.80794525077368,-7.610381493188336,-39.72880108111101,28.834895578432583,True,19,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 20:00:00,7.039125756300752,24.517893960890614,-5.320417240856339,-36.8774369580477,28.144645861063513,True,20,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 21:00:00,8.70712005256598,23.212781079820534,-3.6820968935655247,-35.601998025952035,27.819982248647232,True,21,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 22:00:00,11.395352388043863,20.661582169432208,-3.5188297778399735,-35.575764335316045,27.644961941237444,True,22,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-02 23:00:00,5.249827718932678,26.83013553907574,-3.5463859506821698,-35.62634920869059,27.511856303533687,True,23,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 00:00:00,2.281527122638447,29.785941759422002,-3.595544996148265,-35.663013878208716,27.465800643289345,True,0,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 01:00:00,12.126914028990535,19.953448370888864,-3.5481747237725028,-35.6285371236519,27.564660177490115,True,1,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 02:00:00,19.76239528343402,12.333920818720463,-3.499796902069472,-35.59611300422395,27.521975527534938,True,2,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 03:00:00,22.16661706653949,9.909259157625046,-3.575182524905777,-35.651058749070316,27.322329071287935,True,3,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 04:00:00,23.519704524391724,8.511414443914655,-3.7316912792343193,-35.7628102475407,27.310548237579685,True,4,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 05:00:00,25.464829868503912,7.886846955984571,0.5546480026812993,-32.79702882180718,27.54230247016415,True,5,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 06:00:00,34.86632655533928,10.232151769385958,38.294090219806606,-6.804388104918629,28.005639958515363,True,6,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 07:00:00,61.90893211141341,17.050620645659176,137.2394545671809,58.27990181010832,28.75477941670751,True,7,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 08:00:00,109.2476949273514,23.57981784874364,286.8762191536676,154.04870637757253,29.619378132044783,True,8,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 09:00:00,163.63524524413054,25.546907251826244,434.57476185343063,245.39260935747384,30.847031325024815,True,9,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 10:00:00,201.15238760782736,29.20998185065099,543.0241428250965,312.6617733666182,32.40953151196589,True,10,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 11:00:00,227.8627299973456,33.150583949146636,624.3429816254862,363.329667678994,33.4988109773605,True,11,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 12:00:00,238.69684824834363,34.614851785362866,653.0327462403499,379.72104620664345,33.74842639265988,True,12,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 13:00:00,227.214057428543,30.09075636268379,598.7435087597852,341.4386949685584,33.39063845964816,True,13,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 14:00:00,176.01143492868425,46.17122708246859,500.3130958579957,278.13043384684283,32.34083945310044,True,14,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 15:00:00,103.24365836229867,70.92385648660515,364.9279904539692,190.76047560506538,31.048826998451634,True,15,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 16:00:00,64.27149125754381,53.88166176558537,205.58790131650372,87.43474829337453,30.610451645852844,True,16,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 17:00:00,31.24035467386658,37.28120364604744,75.98111079289174,7.45955247297772,30.44951299979448,True,17,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 18:00:00,9.47360718492774,32.40589172337254,6.5629417121368085,-35.31655719616348,29.95405343877253,True,18,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 19:00:00,9.917036811392114,22.426589729565197,-9.811154302173627,-42.15478084313094,29.498969535896066,True,19,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 20:00:00,15.472502064200347,14.785383284106182,-10.162916262030718,-40.42080161033724,29.292219820418453,True,20,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 21:00:00,17.68949602934305,12.324253111392935,-9.540582241497583,-39.55433138223357,29.151665412919872,True,21,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 22:00:00,19.052659276277492,11.121754900520946,-8.644928458829567,-38.819342635628004,28.941640946192237,True,22,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-03 23:00:00,20.35434708086105,10.064192476116586,-7.785799359106306,-38.20433891608394,28.829330309598603,True,23,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-04 00:00:00,20.799693599152484,9.75024826325503,-7.469399487674178,-38.01934135008169,28.7457499789883,True,0,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-04 01:00:00,20.38620013506625,10.262570108257913,-7.28972880251095,-37.93849904583511,28.558094939182897,True,1,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-04 02:00:00,19.58226977254355,11.189003801756499,-6.967594736234015,-37.738868310534066,28.293988390378075,True,2,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-04 03:00:00,18.832643986161106,12.027558322255516,-6.739043714401035,-37.59924602281766,27.992552997713712,True,3,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-04 04:00:00,18.308711096014584,12.63587180826808,-6.539655188643308,-37.48423809292597,27.832119998212065,True,4,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-04 05:00:00,19.29470181052076,13.52090497567792,-0.4403494103530036,-33.255956196551686,27.848443399469293,True,5,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-04 06:00:00,30.406988141425277,17.939770144263438,48.346557556016506,-0.00020072967221077911,28.27306680690852,True,6,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-04 07:00:00,64.52116249051754,27.100505009411304,171.83919343752837,80.21752593759953,29.462782115920188,True,7,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-04 08:00:00,114.97940026267185,37.09478503252306,336.14007477273395,184.06588947753906,30.966779794021367,True,8,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-04 09:00:00,155.12049183651604,51.02344088336688,478.26023231303503,272.1162995931522,32.675999345129796,True,9,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-04 10:00:00,179.72876185047858,58.72954506158203,562.7391250700515,324.2808181579909,34.26149248070936,True,10,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-04 11:00:00,208.31139794530213,51.5062686568455,618.6592799927341,358.8416133905865,35.23495544034679,True,11,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
present,5,2024-04-04 12:00:00,234.41782356790895,37.144796514592485,646.0537022568179,374.49108217431643,34.97354323086403,True,12,Dhobi Lines,hotspot,0.68,0.17,0.05,0.07,0.8500000000000001
